SightingDate	fullLocation	StateText	2013
1/8/14 17:30	Green Lake, Wisconsin	Wisconsin	985
1/8/14 18:00	Clinton, New Jersey	New Jersey	2696
1/9/14 16:00	Summerville, South Carolina	South Carolina	46074
10/1/13 19:20	Webster, New York	New York	5590
10/1/13 21:40	Sneedville, Tennessee	Tennessee	1365
10/10/13 04:00	Sandusky, Ohio	Ohio	25340
10/10/13 21:17	Lost Creek, West Virginia	West Virginia	488
10/11/13 01:00	Saginaw, Michigan	Michigan	50303
10/12/13 14:35	Kodiak, Alaska	Alaska	6423
10/12/13 20:00	Finleyville, Pennsylvania	Pennsylvania	455
10/12/13 20:00	North Judson, Indiana	Indiana	1764
10/12/13 22:05	Hilliard, Ohio	Ohio	31012
10/13/13 20:00	Sanford, Florida	Florida	56002
10/13/13 20:40	Indianapolis, Indiana	Indiana	843393
10/13/13 22:00	Walls, Mississippi	Mississippi	1248
10/13/13 23:30	Sheldon, Iowa	Iowa	5093
10/16/13 19:15	New Bedford, Massachusetts	Massachusetts	95078
10/16/13 22:45	Payette, Idaho	Idaho	7430
10/17/13 20:45	Boise, Idaho	Idaho	214237
10/17/13 22:18	Charlottesville, Virginia	Virginia	44349
10/18/13 00:00	Keizer, Oregon	Oregon	37064
10/18/13 23:30	Noblesville, Indiana	Indiana	56540
10/19/13 19:30	Winslow, Arizona	Arizona	9479
10/20/13 08:15	Manitou Springs, Colorado	Colorado	5245
10/20/13 18:57	Spokane, Washington	Washington	210721
10/20/13 21:40	Stockton, California	California	298118
10/21/13 06:36	Milwaukee, Wisconsin	Wisconsin	599164
10/21/13 20:30	Wilson, Oklahoma	Oklahoma	1732
10/21/13 23:00	Twin Lakes, Wisconsin	Wisconsin	6087
10/22/13 09:15	Ty Ty, Georgia	Georgia	723
10/22/13 18:30	Prescott Valley, Arizona	Arizona	39791
10/23/13 07:10	Philadelphia, Pennsylvania	Pennsylvania	1553165
10/23/13 18:00	Oak Forest, Illinois	Illinois	28198
10/24/13 07:19	Richmond, Virginia	Virginia	214114
10/24/13 21:00	Broken Arrow, Oklahoma	Oklahoma	103500
10/24/13 22:30	Ogilvie, Minnesota	Minnesota	361
10/25/13 00:00	Butler, Pennsylvania	Pennsylvania	13562
10/25/13 21:00	Sarasota, Florida	Florida	53326
10/25/13 21:40	Centerville, Ohio	Ohio	23965
10/26/13 06:20	Methuen, Massachusetts	Massachusetts	48514
10/26/13 07:00	Brighton, Colorado	Colorado	35719
10/26/13 18:50	Calabasas, California	California	24153
10/26/13 22:00	North Canton, Ohio	Ohio	17496
10/27/13 07:02	King, North Carolina	North Carolina	6906
10/29/13 18:00	Santa Cruz, California	California	62864
10/30/13 05:58	Sandpoint, Idaho	Idaho	7577
10/30/13 10:00	Lawrenceville, Georgia	Georgia	29868
10/30/13 19:30	Gulfport, Mississippi	Mississippi	71012
10/30/13 20:58	Taylorsville, North Carolina	North Carolina	2063
10/31/13 08:45	Sanford, Florida	Florida	56002
10/31/13 14:23	Torrance, California	California	147478
10/31/13 20:30	Fairbanks, Alaska	Alaska	32324
10/4/13 22:00	Shelby, Ohio	Ohio	9129
10/4/13 22:20	Seattle, Washington	Washington	652405
10/5/13 19:20	Bruceville, Indiana	Indiana	474
10/6/13 07:00	Peoria, Arizona	Arizona	162592
10/6/13 16:00	Greeneville, Tennessee	Tennessee	15020
10/6/13 21:10	Bremerton, Washington	Washington	39056
10/6/13 23:11	Opelika, Alabama	Alabama	28635
10/8/13 22:15	Sidney, Montana	Montana	6253
10/9/13 18:45	Clearwater, Florida	Florida	109703
10/9/13 21:35	Dodgeville, Wisconsin	Wisconsin	4673
10/17/13 19:40	Independence, Virginia	Virginia	931
10/17/13 20:00	Colville, Washington	Washington	4668
10/17/13 20:00	Davie, Florida	Florida	96830
10/17/13 23:00	Vista, California	California	96929
10/18/13 19:40	Duluth, Minnesota	Minnesota	86128
10/19/13 11:33	Revere, Massachusetts	Massachusetts	53756
10/19/13 13:13	Los Angeles, California	California	3884307
10/19/13 18:00	Brownsville, Oregon	Oregon	1686
10/19/13 21:11	Poolesville, Maryland	Maryland	5091
10/19/13 22:00	Boise, Idaho	Idaho	214237
10/19/13 23:00	Albuquerque, New Mexico	New Mexico	556495
10/2/13 19:15	La Habra, California	California	61653
10/2/13 20:00	Middletown, Ohio	Ohio	48630
10/2/13 22:00	Caledonia, New York	New York	2159
10/20/13 00:00	Toledo, Ohio	Ohio	282313
10/20/13 19:42	Woonsocket, Rhode Island	Rhode Island	41026
10/21/13 00:30	Cottonwood, Arizona	Arizona	11424
10/21/13 19:45	Two Rivers, Wisconsin	Wisconsin	11525
10/22/13 23:30	Davenport, Washington	Washington	1682
10/23/13 19:00	Wickenburg, Arizona	Arizona	6604
10/23/13 19:28	Choctaw, Oklahoma	Oklahoma	11843
10/24/13 16:00	Bellingham, Washington	Washington	82631
10/24/13 19:40	Lakeland, Tennessee	Tennessee	12590
10/24/13 20:00	Garland, Texas	Texas	234566
10/24/13 20:50	Wilkes-Barre, Pennsylvania	Pennsylvania	41108
10/25/13 02:15	Beverly Hills, California	California	34658
10/25/13 20:15	Pittsburgh, Pennsylvania	Pennsylvania	305841
10/25/13 20:30	Lake Lure, North Carolina	North Carolina	1193
10/25/13 22:30	Seaside Park, New Jersey	New Jersey	1592
10/26/13 04:00	Thousand Oaks, California	California	128731
10/26/13 07:55	Longmont, Colorado	Colorado	89919
10/26/13 20:00	Beaverton, Oregon	Oregon	93542
10/26/13 22:08	Oldsmar, Florida	Florida	13796
10/26/13 23:00	Miami Beach, Florida	Florida	91026
10/3/13 19:55	Barre, Vermont	Vermont	8927
10/3/13 20:55	Covington, Virginia	Virginia	5818
10/30/13 06:05	Post Falls, Idaho	Idaho	29357
10/30/13 06:50	Kuna, Idaho	Idaho	16532
10/30/13 19:25	Jonesboro, Arkansas	Arkansas	71551
10/31/13 01:00	Virginia Beach, Virginia	Virginia	448479
10/31/13 22:13	East Wenatchee, Washington	Washington	13477
10/4/13 02:59	Lexington, South Carolina	South Carolina	19576
10/4/13 13:00	Fowler, California	California	5954
10/4/13 19:00	Bude, Mississippi	Mississippi	1040
10/4/13 21:50	Salem, Oregon	Oregon	160614
10/5/13 02:55	Anchorage, Alaska	Alaska	300950
10/7/13 21:09	Las Vegas, Nevada	Nevada	603488
10/8/13 04:00	Natchez, Mississippi	Mississippi	15513
10/9/13 21:00	Delta, Ohio	Ohio	3090
10/9/13 23:30	Kent, Washington	Washington	124435
11/1/13 07:30	Roseville, California	California	127035
11/10/13 05:15	Bolingbrook, Illinois	Illinois	73936
11/10/13 17:00	Grand Junction, Colorado	Colorado	59778
11/10/13 21:00	Jonesboro, Arkansas	Arkansas	71551
11/10/13 22:51	Providence, Rhode Island	Rhode Island	177994
11/11/13 18:45	Indianapolis, Indiana	Indiana	843393
11/11/13 20:37	Lake Worth, Florida	Florida	36000
11/13/13 13:30	Wadsworth, Ohio	Ohio	21842
11/13/13 17:50	Barre, Vermont	Vermont	8927
11/15/13 06:52	Enumclaw, Washington	Washington	11479
11/15/13 21:34	Des Moines, Iowa	Iowa	207510
11/15/13 21:45	Gainesville, Georgia	Georgia	35533
11/16/13 20:30	West Des Moines, Iowa	Iowa	61255
11/17/13 17:00	Reno, Nevada	Nevada	233294
11/19/13 00:15	Rock Hill, South Carolina	South Carolina	69103
11/19/13 18:20	Adel, Georgia	Georgia	5319
11/2/13 06:40	Woodland, Washington	Washington	5556
11/2/13 18:40	Helena, Montana	Montana	29596
11/2/13 19:15	Buda, Texas	Texas	10209
11/2/13 20:00	Roseville, Michigan	Michigan	47555
10/4/13 23:15	Gresham, Oregon	Oregon	109397
10/5/13 20:30	Seaside, Oregon	Oregon	6453
10/5/13 20:45	Spokane, Washington	Washington	210721
10/5/13 21:30	Oviedo, Florida	Florida	36648
10/5/13 23:30	Rockaway Beach, Oregon	Oregon	1308
10/6/13 19:45	Katy, Texas	Texas	15013
10/7/13 06:30	Snohomish, Washington	Washington	9401
10/9/13 06:00	Fort Lauderdale, Florida	Florida	172389
10/9/13 20:40	O'Fallon, Missouri	Missouri	82809
10/9/13 21:07	St. Cloud, Minnesota	Minnesota	66297
11/1/13 19:25	Madeira, Ohio	Ohio	8869
11/1/13 19:30	Lake Elsinore, California	California	57525
11/1/13 19:32	Lake Elsinore, California	California	57525
11/11/13 15:45	Port Townsend, Washington	Washington	9210
11/11/13 18:23	Coeur d'Alene, Idaho	Idaho	46402
11/12/13 21:00	Salisbury, North Carolina	North Carolina	33604
11/13/13 18:45	Black River Falls, Wisconsin	Wisconsin	3613
11/13/13 19:15	McGraw, New York	New York	1035
11/13/13 19:30	La Crosse, Wisconsin	Wisconsin	51522
11/13/13 20:00	Houma, Louisiana	Louisiana	34040
11/14/13 20:00	Harrisburg, Pennsylvania	Pennsylvania	49188
11/15/13 18:00	Waterloo, Iowa	Iowa	68366
11/16/13 00:00	Martinsburg, West Virginia	West Virginia	17668
11/16/13 05:30	St. George, South Carolina	South Carolina	2144
11/16/13 18:45	Akron, Ohio	Ohio	198100
11/16/13 21:43	Bladen, Nebraska	Nebraska	228
11/16/13 22:30	Derby, Kansas	Kansas	23047
11/16/13 23:20	Davie, Florida	Florida	96830
11/17/13 19:30	Denver, Colorado	Colorado	649495
11/17/13 20:00	Detroit, Michigan	Michigan	688701
11/17/13 23:30	West Lafayette, Indiana	Indiana	30875
11/18/13 18:30	Red Lion, Pennsylvania	Pennsylvania	6333
11/19/13 14:22	Hampton, Georgia	Georgia	7104
11/19/13 19:00	Covington, Tennessee	Tennessee	9052
11/19/13 19:30	Flowery Branch, Georgia	Georgia	6145
11/19/13 22:00	Livingston, Texas	Texas	5200
11/2/13 19:45	Newtown, Pennsylvania	Pennsylvania	2231
11/2/13 20:30	Weymouth, Massachusetts	Massachusetts	55419
11/2/13 23:30	Naugatuck, Connecticut	Connecticut	31707
11/21/13 16:00	Boise, Idaho	Idaho	214237
11/22/13 22:45	Rome, Georgia	Georgia	35973
11/23/13 00:30	Arlington, Texas	Texas	379577
11/23/13 21:00	Allentown, Pennsylvania	Pennsylvania	118577
11/23/13 23:30	Albany, Oregon	Oregon	51583
11/24/13 18:24	Hyattsville, Maryland	Maryland	18045
11/24/13 18:26	Lake Stevens, Washington	Washington	29949
11/25/13 17:00	Springfield, Oregon	Oregon	60177
11/25/13 22:30	Americus, Georgia	Georgia	16359
11/25/13 23:20	Leawood, Kansas	Kansas	32991
11/26/13 17:15	San Clemente, California	California	65040
11/26/13 20:30	Burlington, North Carolina	North Carolina	51510
11/27/13 07:35	Menan, Idaho	Idaho	741
11/28/13 18:30	Knoxville, Tennessee	Tennessee	183270
11/28/13 19:40	Mukwonago, Wisconsin	Wisconsin	7494
11/28/13 21:25	Humboldt, Iowa	Iowa	4635
11/28/13 22:01	Tybee Island, Georgia	Georgia	3044
11/29/13 18:15	Kennewick, Washington	Washington	76762
11/3/13 01:30	Cuyahoga Falls, Ohio	Ohio	49267
11/3/13 19:00	Medford, Oregon	Oregon	77677
11/30/13 16:40	Little Chute, Wisconsin	Wisconsin	10491
11/30/13 17:30	Stanford, Kentucky	Kentucky	3664
11/30/13 17:43	Marietta, Georgia	Georgia	59089
11/30/13 19:00	Wilmington, Ohio	Ohio	12459
11/30/13 20:00	Jupiter, Florida	Florida	58298
11/4/13 19:00	Napa, California	California	79068
11/4/13 20:30	Clarksville, Tennessee	Tennessee	142357
11/5/13 20:20	Medina, Ohio	Ohio	26570
11/7/13 18:30	Goose Creek, South Carolina	South Carolina	39823
11/9/13 10:20	Clearwater, Florida	Florida	109703
12/1/13 20:15	Moore, Oklahoma	Oklahoma	58414
11/1/13 20:15	Vero Beach, Florida	Florida	15749
11/1/13 22:00	New Paltz, New York	New York	6924
11/10/13 00:55	Eagan, Minnesota	Minnesota	65453
11/10/13 15:29	Orlando, Florida	Florida	255483
11/10/13 22:00	Virginia Beach, Virginia	Virginia	448479
11/11/13 21:19	East Troy, Wisconsin	Wisconsin	4293
11/12/13 01:15	Groveport, Ohio	Ohio	5632
11/12/13 05:15	Littleton, Colorado	Colorado	44275
11/12/13 21:00	Buhl, Minnesota	Minnesota	995
11/12/13 21:15	Santa Fe, New Mexico	New Mexico	69976
11/12/13 21:25	Portage, Wisconsin	Wisconsin	10183
11/13/13 18:00	Ellsworth, Maine	Maine	7875
11/13/13 20:00	Spanish Fork, Utah	Utah	36956
11/14/13 15:00	Princeton, West Virginia	West Virginia	6441
11/15/13 04:00	Martin, Michigan	Michigan	407
11/15/13 05:45	Portage, Wisconsin	Wisconsin	10183
11/16/13 19:30	Santa Rosa, California	California	171990
11/16/13 20:30	Rancho Santa Margarita, California	California	49228
11/16/13 21:45	Pratt, Kansas	Kansas	6986
11/16/13 22:10	Crescent, Oklahoma	Oklahoma	1493
11/16/13 23:00	Taunton, Massachusetts	Massachusetts	56069
11/17/13 18:00	Upper Marlboro, Maryland	Maryland	794
11/17/13 18:30	Westminster, Colorado	Colorado	110945
11/18/13 11:30	Pelham, Alabama	Alabama	22289
11/18/13 19:45	Virginia Beach, Virginia	Virginia	448479
11/19/13 17:55	Rio Rancho, New Mexico	New Mexico	91956
11/19/13 18:35	Mount Airy, North Carolina	North Carolina	10417
11/19/13 20:18	Ocean View, Delaware	Delaware	2039
11/19/13 20:20	Kensington, Maryland	Maryland	2283
11/2/13 18:50	Manchester, Vermont	Vermont	733
11/21/13 06:25	Lockport, New York	New York	20870
11/21/13 20:25	Columbia, South Carolina	South Carolina	133358
11/21/13 21:10	Everett, Washington	Washington	105370
11/21/13 22:00	Coral Springs, Florida	Florida	126604
11/22/13 21:22	Pemberton, New Jersey	New Jersey	1392
11/23/13 02:00	Sheboygan, Wisconsin	Wisconsin	48725
11/23/13 19:00	Eustis, Florida	Florida	19214
11/23/13 20:30	South Daytona, Florida	Florida	12279
11/24/13 21:11	Twin Falls, Idaho	Idaho	45981
11/24/13 22:10	Burlington, Vermont	Vermont	42284
11/25/13 17:25	Oviedo, Florida	Florida	36648
11/25/13 19:00	Nampa, Idaho	Idaho	86518
11/26/13 20:24	Campbell, Ohio	Ohio	8070
11/27/13 18:00	Owatonna, Minnesota	Minnesota	25546
11/27/13 19:30	Tucson, Arizona	Arizona	526116
11/27/13 19:35	Houston, Mississippi	Mississippi	3555
11/27/13 22:40	Guntersville, Alabama	Alabama	8366
11/28/13 06:15	Milwaukee, Wisconsin	Wisconsin	599164
11/28/13 18:05	Azusa, California	California	47842
11/28/13 18:10	Vadnais Heights, Minnesota	Minnesota	12983
11/28/13 21:20	Weslaco, Texas	Texas	37093
11/29/13 04:45	Cape Coral, Florida	Florida	165831
11/30/13 18:30	Oakley, California	California	38194
11/30/13 20:00	Arlington, Iowa	Iowa	416
11/4/13 02:30	New Albany, Indiana	Indiana	36803
11/4/13 18:03	Jackson, Mississippi	Mississippi	172638
11/4/13 22:25	Clearwater, Florida	Florida	109703
11/5/13 17:30	Houston, Texas	Texas	2195914
11/5/13 20:15	Scottsdale, Arizona	Arizona	226918
11/6/13 21:00	Fort Myers, Florida	Florida	68190
11/6/13 22:00	Jupiter, Florida	Florida	58298
11/7/13 18:30	Falls Church, Virginia	Virginia	13508
11/7/13 23:00	Gassville, Arkansas	Arkansas	2130
11/8/13 19:30	Pewaukee, Wisconsin	Wisconsin	8215
11/9/13 09:08	Stillwater, Oklahoma	Oklahoma	47186
11/9/13 18:00	Farmingdale, New York	New York	8239
11/9/13 19:40	Mesa, Arizona	Arizona	457587
11/9/13 19:44	Inverness, Florida	Florida	7194
11/9/13 20:45	Roanoke, Virginia	Virginia	98465
12/1/13 20:00	Corpus Christi, Texas	Texas	316381
1/26/14 17:35	San Clemente, California	California	65040
1/27/13 21:00	Kelso, Washington	Washington	11810
1/27/13 21:25	Washington, North Carolina	North Carolina	9811
1/27/14 01:00	Alameda, California	California	76419
1/27/14 02:25	Rancho Palos Verdes, California	California	42448
1/28/14 20:30	Fayetteville, Arkansas	Arkansas	78960
1/29/13 08:56	Jacksonville, Florida	Florida	842583
1/29/14 18:49	Scottdale, Pennsylvania	Pennsylvania	4314
1/29/14 20:00	Fort Wayne, Indiana	Indiana	256496
1/3/13 04:10	Elizabeth, New Jersey	New Jersey	127558
1/3/13 16:40	Hugo, Colorado	Colorado	722
1/3/13 20:15	Fairfax, California	California	7607
1/3/14 22:00	St. Louis, Missouri	Missouri	318416
1/30/13 20:45	Rohnert Park, California	California	41398
1/30/14 23:45	Greenville, South Carolina	South Carolina	61397
1/31/13 04:10	San Jose, California	California	998537
1/4/13 05:30	Los Angeles, California	California	3884307
1/4/13 22:55	Milwaukie, Oregon	Oregon	20512
1/4/14 23:30	Clermont, Florida	Florida	30033
1/6/13 18:30	Fenton, Missouri	Missouri	4045
1/6/14 19:00	Georgetown, Kentucky	Kentucky	30872
1/8/14 17:30	Westfield, Wisconsin	Wisconsin	1238
1/8/14 18:00	Madison, Wisconsin	Wisconsin	243344
1/9/13 05:30	Grantsburg, Wisconsin	Wisconsin	1317
1/9/14 07:45	North Miami Beach, Florida	Florida	43250
10/1/13 19:15	Thibodaux, Louisiana	Louisiana	14565
10/1/13 20:00	Tampa, Florida	Florida	352957
10/11/13 06:13	Ankeny, Iowa	Iowa	51567
10/11/13 19:00	Rittman, Ohio	Ohio	6541
10/11/13 20:45	Covington, Georgia	Georgia	13452
10/11/13 21:00	Fayetteville, New York	New York	4340
10/11/13 22:00	Jupiter, Florida	Florida	58298
10/11/13 22:00	Melbourne, Florida	Florida	668
10/12/13 07:17	Strongsville, Ohio	Ohio	44730
10/12/13 20:20	Morganton, North Carolina	North Carolina	16807
10/12/13 20:55	Austin, Texas	Texas	885400
10/13/13 19:47	West Palm Beach, Florida	Florida	102436
10/14/13 01:40	Albuquerque, New Mexico	New Mexico	556495
10/14/13 18:00	Vernon Hills, Illinois	Illinois	25613
10/14/13 19:15	Oakland, California	California	406253
10/15/13 22:00	Albuquerque, New Mexico	New Mexico	556495
10/16/13 21:30	Globe, Arizona	Arizona	7404
10/16/13 22:57	Meridian, Idaho	Idaho	83596
10/16/13 23:00	Orleans, Indiana	Indiana	2145
10/18/13 20:00	Dallas, Texas	Texas	1257676
10/19/13 20:30	Goodyear, Arizona	Arizona	72864
10/19/13 20:45	Orlando, Florida	Florida	255483
10/19/13 21:30	Palm Desert, California	California	50508
10/19/13 22:00	Brecksville, Ohio	Ohio	13533
10/2/13 19:50	Meriden, Connecticut	Connecticut	60456
10/2/13 21:00	Canton, Ohio	Ohio	72535
10/20/13 10:20	Vineland, New Jersey	New Jersey	61050
10/21/13 06:15	Sugar Land, Texas	Texas	83860
10/21/13 19:00	Houston, Texas	Texas	2195914
10/21/13 19:20	Versailles, Missouri	Missouri	2446
10/21/13 19:40	Katy, Texas	Texas	15013
10/22/13 06:00	Albany, New York	New York	98424
10/22/13 06:40	Milwaukee, Wisconsin	Wisconsin	599164
10/22/13 19:51	Topeka, Kansas	Kansas	127679
10/22/13 21:00	Chelan, Washington	Washington	3959
10/23/13 19:15	Colorado Springs, Colorado	Colorado	439886
10/23/13 21:30	Washington, North Carolina	North Carolina	9811
10/24/13 20:00	Winston-Salem, North Carolina	North Carolina	236441
10/24/13 20:15	Mitchell, South Dakota	South Dakota	15539
10/25/13 21:00	Meridian, Idaho	Idaho	83596
10/25/13 21:40	Centerville, Ohio	Ohio	104
10/26/13 19:25	Winston-Salem, North Carolina	North Carolina	236441
10/26/13 19:55	Goodlettsville, Tennessee	Tennessee	16813
10/26/13 21:45	Tallahassee, Florida	Florida	186411
1/28/14 09:03	Little Elm, Texas	Texas	32701
1/29/13 23:50	Hagerstown, Maryland	Maryland	40612
1/29/14 05:30	Fort Lauderdale, Florida	Florida	172389
1/29/14 21:10	Piqua, Ohio	Ohio	20699
1/3/13 18:15	Charlotte Court House, Virginia	Virginia	534
1/3/14 02:45	Morton, Illinois	Illinois	16525
1/30/13 20:07	Leland, North Carolina	North Carolina	16022
1/31/13 19:45	Albuquerque, New Mexico	New Mexico	556495
1/31/14 20:00	Decatur, Georgia	Georgia	20086
1/4/13 03:30	Eldridge, Iowa	Iowa	6034
1/4/14 18:00	Norfolk, Virginia	Virginia	246139
1/5/13 21:04	North Arlington, New Jersey	New Jersey	15632
1/6/13 21:00	Denton, Texas	Texas	123099
1/6/13 22:30	Fort Lauderdale, Florida	Florida	172389
1/6/13 23:30	Chesapeake, Virginia	Virginia	230571
1/6/14 03:45	Jackson, Michigan	Michigan	33423
1/7/14 00:00	Mesa, Arizona	Arizona	457587
1/7/14 07:10	Savannah, Georgia	Georgia	142772
1/7/14 16:30	Monticello, Arkansas	Arkansas	9827
1/9/13 04:57	Burbank, California	California	104709
1/9/14 19:15	Huntington Beach, California	California	197575
10/1/13 19:25	Southwest Ranches, Florida	Florida	7676
10/12/13 22:26	Hiawassee, Georgia	Georgia	891
10/13/13 05:01	Newark, Texas	Texas	1035
10/13/13 19:30	Oswego, Illinois	Illinois	32174
10/13/13 21:45	Ligonier, Pennsylvania	Pennsylvania	1560
10/14/13 16:45	Charlotte, North Carolina	North Carolina	792862
10/14/13 20:30	Point Arena, California	California	449
10/16/13 00:15	Bath, Pennsylvania	Pennsylvania	2680
10/18/13 08:00	Boca Raton, Florida	Florida	89407
10/18/13 17:30	Pullman, Washington	Washington	31395
10/18/13 23:30	Boca Raton, Florida	Florida	89407
10/19/13 20:15	Oshkosh, Wisconsin	Wisconsin	66778
10/19/13 21:30	St. Paul, Minnesota	Minnesota	294873
10/19/13 22:30	Jupiter, Florida	Florida	58298
10/2/13 13:55	Omaha, Nebraska	Nebraska	434353
10/21/13 18:30	San Antonio, Texas	Texas	1409019
10/21/13 21:35	Oxford, Pennsylvania	Pennsylvania	5108
10/21/13 22:00	Cleveland, Oklahoma	Oklahoma	3249
10/22/13 20:15	Dandridge, Tennessee	Tennessee	2849
10/22/13 20:22	Weiser, Idaho	Idaho	5333
10/23/13 18:00	Anchorage, Alaska	Alaska	300950
10/23/13 18:05	Bellingham, Washington	Washington	82631
10/24/13 20:35	O'Fallon, Missouri	Missouri	82809
10/24/13 22:30	Irving, Texas	Texas	228653
10/25/13 20:00	Des Moines, Iowa	Iowa	207510
10/25/13 22:15	Waukee, Iowa	Iowa	17077
10/26/13 02:00	Los Angeles, California	California	3884307
10/26/13 18:00	Glendale, Arizona	Arizona	234632
10/26/13 19:00	Kenosha, Wisconsin	Wisconsin	99889
10/26/13 19:45	Hillsboro, Missouri	Missouri	2985
10/27/13 20:00	Fayetteville, Arkansas	Arkansas	78960
10/28/13 00:06	Stillwater, Oklahoma	Oklahoma	47186
10/29/13 03:30	Melbourne, Florida	Florida	668
10/29/13 20:00	Manistee, Michigan	Michigan	6117
10/3/13 21:00	Louisburg, North Carolina	North Carolina	3488
10/30/13 03:20	San Diego, California	California	1355896
10/31/13 05:10	San Diego, California	California	1355896
10/31/13 21:03	Arcanum, Ohio	Ohio	2100
10/4/13 00:20	Seattle, Washington	Washington	652405
10/4/13 19:15	Dallas, Texas	Texas	1257676
10/4/13 20:00	Albany, Oregon	Oregon	51583
10/4/13 23:55	New York, New York	New York	8405837
10/5/13 04:00	Pinetops, North Carolina	North Carolina	1358
10/5/13 05:45	Longmont, Colorado	Colorado	89919
10/5/13 21:00	Boca Raton, Florida	Florida	89407
10/7/13 20:20	Uvalde, Texas	Texas	16284
10/7/13 21:00	Lawrenceville, Georgia	Georgia	29868
10/9/13 14:00	Littleton, Colorado	Colorado	44275
10/9/13 17:00	Wellington, Ohio	Ohio	4820
10/9/13 20:14	Grand Prairie, Texas	Texas	183372
11/2/13 20:10	Santa Rosa, California	California	171990
11/2/13 20:23	Wasilla, Alaska	Alaska	8621
