4094296	Tupelo Swamp (historical)	Tupelo Swamp (historical)		34.5681419	-86.0469231	H	SWMP	US		AL	071			0	181	181	America/Indiana/Knox	2006-01-15
4094441	The Turnpike Swamp	The Turnpike Swamp		31.1112926	-85.1193746	H	SWMP	US		AL	069			0	69	60	America/Indiana/Knox	2007-02-14
4096369	Warner Swamp	Warner Swamp		33.940379	-85.4296784	H	SWMP	US		AL	029			0	262	0	America/Indiana/Knox	2006-01-15
4097708	Wild Hog Swamp	Wild Hog Swamp		34.6700914	-86.7716662	H	SWMP	US		AL	089			0	188	194	America/Indiana/Knox	2006-01-15
4097730	Wilderness Swamp	Wilderness Swamp		31.509053	-88.0772271	H	SWMP	US		AL	129			0	20	15	America/Indiana/Knox	2006-01-15
4098315	Wolf Thicket Bay	Wolf Thicket Bay		31.0654562	-86.6155107	H	SWMP	US		AL	039			0	61	76	America/Indiana/Knox	2006-01-15
4098587	Wragg Swamp	Wragg Swamp		30.6751904	-88.1302789	H	SWMP	US		AL	097			0	10	12	America/Indiana/Knox	2006-01-15
4099079	Adams Brake	Adams Brake		35.9936832	-91.1951278	H	SWMP	US		AR	075			0	73	73	America/Indiana/Knox	2006-01-15
4099134	Air Brake	Air Brake		35.7042444	-91.3154076	H	SWMP	US		AR	067			0	67	73	America/Indiana/Knox	2006-01-15
4099222	Alice Brake	Alice Brake		34.2000981	-91.9173587	H	SWMP	US		AR	069			0	59	60	America/Indiana/Knox	2006-01-15
4099805	Arrington Brake	Arrington Brake		33.8192713	-91.5931817	H	SWMP	US		AR	079			0	49	48	America/Indiana/Knox	2006-01-15
4099838	Ash Flat Lake	Ash Flat Lake		34.616482	-92.1082001	H	SWMP	US		AR	119			0	69	69	America/Indiana/Knox	2006-01-15
4099844	Ash Flat	Ash Flat		33.6856757	-93.9193535	H	SWMP	US		AR	057			0	76	76	America/Chicago	2006-01-15
4099976	Austin Brake	Austin Brake		33.6564978	-91.4465104	H	SWMP	US		AR	041			0	43	43	America/Indiana/Knox	2006-01-15
4100001	Avery Brake	Avery Brake		33.9420463	-91.6687392	H	SWMP	US		AR	079			0	53	53	America/Indiana/Knox	2006-01-15
4100672	Bear Brake	Bear Brake		33.2395639	-91.5620665	H	SWMP	US		AR	003			0	33	36	America/Indiana/Knox	2006-01-15
4100891	Beaver Pond	Beaver Pond		33.6262311	-94.2371421	H	SWMP	US		AR	081			0	89	88	America/Chicago	2006-01-15
4100938	Bee Basin	Bee Basin		33.668176	-93.9249091	H	SWMP	US		AR	057			0	73	75	America/Chicago	2006-01-15
4100978	Bee Lake	Bee Lake		33.1795744	-93.7968455	H	SWMP	US		AR	091			0	64	64	America/Indiana/Knox	2006-01-15
4101106	Bell Lake Brake	Bell Lake Brake		35.7356327	-91.3106855	H	SWMP	US		AR	067			0	67	72	America/Indiana/Knox	2006-01-15
4101126	Belle Anderson Brake (historical)	Belle Anderson Brake (historical)		33.78205	-91.5137352	H	SWMP	US		AR	041			0	47	46	America/Indiana/Knox	2006-01-15
4101567	Bevel Brake	Bevel Brake		35.0948106	-91.5567991	H	SWMP	US		AR	145			0	56	60	America/Indiana/Knox	2006-01-15
4101743	Big Cypress Swamp	Big Cypress Swamp		35.9806264	-90.4706612	H	SWMP	US		AR	055			0	75	74	America/Indiana/Knox	2006-01-15
4101771	Big Grassy Brake	Big Grassy Brake		34.188432	-91.5637362	H	SWMP	US		AR	069			0	54	53	America/Indiana/Knox	2006-01-15
4101778	Big Gum Pond (historical)	Big Gum Pond (historical)		35.0787001	-91.50652	H	SWMP	US		AR	117			0	55	57	America/Indiana/Knox	2006-01-15
4102058	Black Lake	Black Lake		33.9751045	-91.144002	H	SWMP	US		AR	041			0	45	40	America/Indiana/Knox	2006-01-15
4102081	Black Pond	Black Pond		33.2848404	-91.5184545	H	SWMP	US		AR	003			0	37	36	America/Indiana/Knox	2006-01-15
4101932	Billottis Slough	Billottis Slough		33.0934573	-91.6517899	H	SWMP	US		AR	003			0	31	31	America/Indiana/Knox	2006-01-15
4102310	Blue Hole	Blue Hole		33.9506583	-91.3292853	H	SWMP	US		AR	041			0	45	45	America/Indiana/Knox	2006-01-15
4102387	Bluff Lake	Bluff Lake		33.5376219	-93.8226831	H	SWMP	US		AR	091			0	73	76	America/Indiana/Knox	2006-01-15
4102467	Boeuf River Swamp (historical)	Boeuf River Swamp (historical)		33.0242917	-91.4776177	H	SWMP	US		AR	003			0	30	28	America/Indiana/Knox	2006-01-15
4102468	Boeut Brake	Boeut Brake		33.1562346	-92.1484695	H	SWMP	US		AR	139			0	21	19	America/Indiana/Knox	2006-01-15
4102616	Boone Lake	Boone Lake		34.0639889	-91.5895702	H	SWMP	US		AR	069			0	53	53	America/Indiana/Knox	2006-01-15
4102818	Bradley Lake	Bradley Lake		33.2504056	-93.7446228	H	SWMP	US		AR	091			0	67	65	America/Indiana/Knox	2006-01-15
4102824	Bradshaw Brake	Bradshaw Brake		34.0648217	-91.9240253	H	SWMP	US		AR	079			0	58	58	America/Indiana/Knox	2006-01-15
4103334	Brushy Brake	Brushy Brake		35.6639673	-91.3281855	H	SWMP	US		AR	067			0	63	68	America/Indiana/Knox	2006-01-15
4103390	Brushy Lake	Brushy Lake		33.9367712	-91.1890032	H	SWMP	US		AR	041			0	45	46	America/Indiana/Knox	2006-01-15
4103393	Brushy Lake	Brushy Lake		33.3670693	-93.6560116	H	SWMP	US		AR	073			0	70	70	America/Indiana/Knox	2006-01-15
4103396	Brushy Lake	Brushy Lake		33.5942885	-94.0651911	H	SWMP	US		AR	081			0	82	92	America/Chicago	2006-01-15
4103423	Brushy Pond	Brushy Pond		35.160362	-92.3390426	H	SWMP	US		AR	045			0	86	91	America/Indiana/Knox	2006-01-15
4103327	Brush Top Lake	Brush Top Lake		33.8789962	-91.0903885	H	SWMP	US		AR	041			0	41	43	America/Indiana/Knox	2006-01-15
4103322	Brush Lake	Brush Lake		33.60901	-93.8757406	H	SWMP	US		AR	081			0	79	78	America/Chicago	2006-01-15
4103694	Bullneck Brake	Bullneck Brake		34.6720365	-92.0487537	H	SWMP	US		AR	085			0	69	69	America/Indiana/Knox	2006-01-15
4103831	Bush Brake	Bush Brake		35.7439658	-91.3192969	H	SWMP	US		AR	067			0	67	64	America/Indiana/Knox	2006-01-15
4104029	Cain Lake	Cain Lake		34.8875965	-90.3989886	H	SWMP	US		AR	035			0	58	55	America/Indiana/Knox	2006-01-15
4104083	California Brake	California Brake		35.5092482	-91.2634606	H	SWMP	US		AR	067			0	64	65	America/Indiana/Knox	2006-01-15
4104274	Campbell Brake	Campbell Brake		33.8903807	-91.6851285	H	SWMP	US		AR	079			0	50	51	America/Indiana/Knox	2006-01-15
4104301	Campbells Brake	Campbells Brake		33.7956607	-91.5748478	H	SWMP	US		AR	079			0	48	0	America/Indiana/Knox	2006-01-15
4104613	Carlee Brake	Carlee Brake		34.5539829	-91.9915293	H	SWMP	US		AR	085			0	67	68	America/Indiana/Knox	2006-01-15
4104830	Cattail Lake	Cattail Lake		33.6231752	-94.2713099	H	SWMP	US		AR	081			0	91	91	America/Chicago	2006-01-15
4105831	Clark Brake	Clark Brake		33.2895625	-91.5365107	H	SWMP	US		AR	003			0	35	33	America/Indiana/Knox	2006-01-15
4106016	Clemens Brake (historical)	Clemens Brake (historical)		35.0967553	-91.518187	H	SWMP	US		AR	145			0	56	59	America/Indiana/Knox	2006-01-15
4106267	Coles Brake	Coles Brake		34.0212115	-91.7709644	H	SWMP	US		AR	079			0	55	53	America/Indiana/Knox	2006-01-15
4106497	Cooks Brake	Cooks Brake		33.7714946	-91.5698477	H	SWMP	US		AR	043			0	47	48	America/Indiana/Knox	2006-01-15
4106516	Coon Bayou Brake	Coon Bayou Brake		33.7667728	-91.481512	H	SWMP	US		AR	043			0	45	45	America/Indiana/Knox	2006-01-15
4106538	Coono Brake	Coono Brake		33.9237175	-91.0959445	H	SWMP	US		AR	041			0	44	45	America/Indiana/Knox	2006-01-15
4106620	Copperas Lake	Copperas Lake		35.0659263	-90.2864857	H	SWMP	US		AR	035			0	61	62	America/Indiana/Knox	2006-01-15
4106766	Cottonwoods Slough	Cottonwoods Slough		33.6806667	-91.0831647	H	SWMP	US		AR	041			0	41	43	America/Indiana/Knox	2006-01-15
4106959	Cox Lake	Cox Lake		35.1248066	-92.6337731	H	SWMP	US		AR	029			0	83	91	America/Indiana/Knox	2006-01-15
4107159	Cross Pond	Cross Pond		34.556205	-92.1065333	H	SWMP	US		AR	119			0	69	70	America/Indiana/Knox	2006-01-15
